date,equity,benchmark_equity,cash,benchmark_shares,open_positions
2024-10-10,108438.16,106130.66,42.04,220.0534,0
2024-10-11,108607.6,106296.55,42.04,220.0534,0
2024-10-14,109518.62,107188.54,42.04,220.0534,0
2024-10-15,108055.27,105755.77,42.04,220.0534,0
2024-10-16,108068.47,105768.7,42.04,220.0534,0
2024-10-17,108143.29,105841.95,42.04,220.0534,0
2024-10-18,108851.86,106535.71,42.04,220.0534,0
2024-10-21,109060.91,106740.4,42.04,220.0534,0
2024-10-22,109179.74,106856.74,42.04,220.0534,0
2024-10-23,107507.33,105219.28,42.04,220.0534,0
2024-10-24,108378.74,106072.49,42.04,220.0534,0
2024-10-25,109038.9,106718.85,42.04,220.0534,0
2024-10-28,109056.51,106736.08,42.04,220.0534,0
2024-10-29,110103.96,107761.65,42.04,220.0534,0
2024-10-30,109272.16,106947.23,42.04,220.0534,0
2024-10-31,106514.89,104247.59,42.04,220.0534,0
2024-11-01,107302.68,105018.91,42.04,220.0534,0
2024-11-04,106990.21,104712.97,42.04,220.0534,0
2024-11-05,108354.54,106048.78,42.04,220.0534,0
2024-11-06,111296.65,108929.41,42.04,220.0534,0
2024-11-07,113048.27,110644.42,42.04,220.0534,0
2024-11-08,113180.31,110773.7,42.04,220.0534,0
2024-11-11,113114.3,110709.07,42.04,220.0534,0
2024-11-12,112909.64,110508.68,42.04,220.0534,0
2024-11-13,112764.41,110366.49,42.04,220.0534,0
2024-11-14,111981.02,109599.47,42.04,220.0534,0
2024-11-15,109313.97,106988.17,42.04,220.0534,0
2024-11-18,110073.15,107731.48,42.04,220.0534,0
2024-11-19,110830.14,108472.64,42.04,220.0534,0
2024-11-20,110766.33,108410.17,42.04,220.0534,0
2024-11-21,111164.62,108800.14,42.04,220.0534,0
2024-11-22,111342.86,108974.66,42.04,220.0534,0
2024-11-25,111518.9,109147.02,42.04,220.0534,0
2024-11-26,112117.45,109733.05,42.04,220.0534,0
2024-11-27,111235.03,108869.08,42.04,220.0534,0
2024-11-29,112212.07,109825.7,42.04,220.0534,0
2024-12-02,113433.37,111021.47,42.04,220.0534,0
2024-12-03,113781.05,111361.89,42.04,220.0534,0
2024-12-04,115187.2,112738.64,42.04,220.0534,0
2024-12-05,114868.12,112426.23,42.04,220.0534,0
2024-12-06,115895.76,113432.4,42.04,220.0534,0
2024-12-09,114993.55,112549.04,42.04,220.0534,0
2024-12-10,114601.85,112165.53,42.04,220.0534,0
2024-12-11,116652.75,114173.57,42.04,220.0534,0
2024-12-12,115900.17,113436.71,42.04,220.0534,0
2024-12-13,116786.99,114305.0,42.04,220.0534,0
2024-12-16,118468.19,115951.06,42.04,220.0534,0
2024-12-17,117946.66,115440.44,42.04,220.0534,0
2024-12-18,113693.03,111275.7,42.04,220.0534,0
2024-12-19,113186.91,110780.16,42.04,220.0534,0
2024-12-20,114174.94,111747.55,42.04,220.0534,0
2024-12-23,115101.37,112654.61,42.04,220.0534,0
2024-12-24,116661.56,114182.19,42.04,220.0534,0
2024-12-26,116582.33,114104.62,42.04,220.0534,0
2024-12-27,115033.16,112587.82,42.04,220.0534,0
2024-12-30,113503.78,111090.41,42.04,220.0534,0
2024-12-31,112539.96,110146.73,42.04,220.0534,0
2025-01-02,112319.9,109931.27,42.04,220.0534,0
2025-01-03,114157.35,111730.32,42.04,220.0534,0
2025-01-06,115468.86,113014.42,42.04,220.0534,0
2025-01-07,113409.16,110997.77,42.04,220.0534,0
2025-01-08,113428.97,111017.17,42.04,220.0534,0
2025-01-10,111650.94,109276.29,42.04,220.0534,0
2025-01-13,111292.25,108925.1,42.04,220.0534,0
2025-01-14,111186.62,108821.68,42.04,220.0534,0
2025-01-15,113743.65,111325.26,42.04,220.0534,0
2025-01-16,112947.06,110545.32,42.04,220.0534,0
2025-01-17,114852.71,112411.15,42.04,220.0534,0
2025-01-21,115526.08,113070.44,42.04,220.0534,0
2025-01-22,117002.64,114516.14,42.04,220.0534,0
2025-01-23,117251.3,114759.61,42.04,220.0534,0
2025-01-24,116588.94,114111.09,42.04,220.0534,0
2025-01-27,113195.72,110788.79,42.04,220.0534,0
2025-01-28,114868.12,112426.23,42.04,220.0534,0
2025-01-29,114652.47,112215.09,42.04,220.0534,0
2025-01-30,115140.98,112693.39,42.04,220.0534,0
2025-01-31,114973.74,112529.65,42.04,220.0534,0
2025-02-03,114053.92,111629.05,42.04,220.0534,0
2025-02-04,115453.45,112999.34,42.04,220.0534,0
2025-02-05,115977.18,113512.12,42.04,220.0534,0
2025-02-06,116582.33,114104.62,42.04,220.0534,0
2025-02-07,115112.37,112665.38,42.04,220.0534,0
2025-02-10,116505.32,114029.21,42.04,220.0534,0
2025-02-11,116228.05,113757.74,42.04,220.0534,0
2025-02-12,116296.26,113824.53,42.04,220.0534,0
2025-02-13,117968.68,115461.99,42.04,220.0534,0
2025-02-14,118463.8,115946.76,42.04,220.0534,0
2025-02-18,118732.26,116209.61,42.04,220.0534,0
2025-02-19,118765.27,116241.93,42.04,220.0534,0
2025-02-20,118261.34,115748.54,42.04,220.0534,0
2025-02-21,115807.75,113346.23,42.04,220.0534,0
2025-02-24,114441.21,112008.25,42.04,220.0534,0
2025-02-25,112999.87,110597.03,42.04,220.0534,0
2025-02-26,113272.73,110864.19,42.04,220.0534,0
2025-02-27,110128.17,107785.34,42.04,220.0534,0
2025-02-28,111866.59,109487.44,42.04,220.0534,0
2025-03-03,109419.59,107091.58,42.04,220.0534,0
2025-03-04,109089.51,106768.4,42.04,220.0534,0
2025-03-05,110511.06,108160.24,42.04,220.0534,0
2025-03-06,107472.13,105184.82,42.04,220.0534,0
2025-03-07,108262.12,105958.3,42.04,220.0534,0
2025-03-10,104067.9,101851.74,42.04,220.0534,0
2025-03-11,103819.24,101608.27,42.04,220.0534,0
2025-03-12,104989.92,102754.49,42.04,220.0534,0
2025-03-13,103101.86,100905.89,42.04,220.0534,0
2025-03-14,105592.87,103344.83,42.04,220.0534,0
2025-03-17,106277.23,104014.89,42.04,220.0534,0
2025-03-18,104466.19,102241.71,42.04,220.0534,0
2025-03-19,105863.54,103609.85,42.04,220.0534,0
2025-03-20,105504.85,103258.65,42.04,220.0534,0
2025-03-21,105852.53,103599.07,42.04,220.0534,0
2025-03-24,108013.45,105714.83,42.04,220.0534,0
2025-03-25,108629.6,106318.1,42.04,220.0534,0
2025-03-26,106631.52,104361.78,42.04,220.0534,0
2025-03-27,106024.17,103767.12,42.04,220.0534,0
2025-03-28,103233.89,101035.16,42.04,220.0534,0
2025-03-31,103229.5,101030.86,42.04,220.0534,0
2025-04-01,104061.3,101845.27,42.04,220.0534,0
2025-04-02,104820.48,102588.59,42.04,220.0534,0
2025-04-03,99211.32,97096.66,42.04,220.0534,0
2025-04-04,93052.02,91066.09,42.04,220.0534,0
2025-04-07,93276.48,91285.85,42.04,220.0534,0
2025-04-08,91597.47,89641.94,42.04,220.0534,0
2025-04-09,102586.94,100401.73,42.04,220.0534,0
2025-04-10,98225.48,96131.42,42.04,220.0534,0
2025-04-11,100034.32,97902.45,42.04,220.0534,0
2025-04-14,100712.08,98566.06,42.04,220.0534,0
2025-04-15,100824.31,98675.94,42.04,220.0534,0
2025-04-16,97785.37,95700.51,42.04,220.0534,0
2025-04-17,97767.77,95683.28,42.04,220.0534,0
2025-04-21,95349.38,93315.43,42.04,220.0534,0
2025-04-22,97851.39,95765.15,42.04,220.0534,0
2025-04-23,100069.52,97936.93,42.04,220.0534,0
2025-04-24,102884.01,100692.59,42.04,220.0534,0
2025-04-25,104030.49,101815.11,42.04,220.0534,0
2025-04-28,103997.48,101782.79,42.04,220.0534,0
2025-04-29,104684.05,102455.01,42.04,220.0534,0
2025-04-30,104670.84,102442.08,42.04,220.0534,0
2025-05-01,106037.37,103780.05,42.04,220.0534,0
2025-05-02,107610.75,105320.55,42.04,220.0534,0
2025-05-05,106972.6,104695.73,42.04,220.0534,0
2025-05-06,105977.96,103721.88,42.04,220.0534,0
2025-05-07,106393.86,104129.08,42.04,220.0534,0
2025-05-08,107491.93,105204.21,42.04,220.0534,0
2025-05-09,107421.51,105135.26,42.04,220.0534,0
2025-05-12,111796.17,109418.49,42.04,220.0534,0
2025-05-13,113499.39,111086.11,42.04,220.0534,0
2025-05-14,114179.35,111751.86,42.04,220.0534,0
2025-05-15,114304.78,111874.67,42.04,220.0534,0
2025-05-16,114802.1,112361.6,42.04,220.0534,0
2025-05-19,114912.13,112469.33,42.04,220.0534,0
2025-05-20,114529.24,112094.44,42.04,220.0534,0
2025-05-21,112938.24,110536.69,42.04,220.0534,0
2025-05-22,113149.5,110743.54,42.04,220.0534,0
2025-05-23,112102.04,109717.97,42.04,220.0534,0
2025-05-27,114738.28,112299.11,42.04,220.0534,0
2025-05-28,114229.96,111801.41,42.04,220.0534,0
2025-05-29,114454.42,112021.18,42.04,220.0534,0
2025-05-30,114273.97,111844.5,42.04,220.0534,0
2025-06-02,115176.2,112727.87,42.04,220.0534,0
2025-06-03,116076.21,113609.08,42.04,220.0534,0
2025-06-04,116399.69,113925.8,42.04,220.0534,0
2025-06-05,115523.87,113068.28,42.04,220.0534,0
2025-06-06,116652.75,114173.57,42.04,220.0534,0
2025-06-09,116810.33,114341.63,71.35,195.9051,1
2025-06-10,117823.18,115097.87,71.35,195.9051,1
2025-06-11,117304.71,114710.04,71.35,195.9051,1
2025-06-12,117791.09,114979.36,71.35,195.9051,1
2025-06-13,116432.39,113535.83,46.96,196.6571,1
2025-06-16,117600.07,115115.1,17.41,172.5175,2
2025-06-17,117411.69,113992.59,17.41,172.5175,2
2025-06-18,117291.45,113973.19,17.41,196.9661,1
2025-06-20,117007.28,113507.82,7.11,173.3805,2
2025-06-23,116383.36,114546.31,7.11,173.3805,2
2025-06-24,117050.67,116297.95,4.22,169.2071,2
2025-06-25,117282.67,116595.27,4.22,169.2071,2
2025-06-26,118371.46,117685.47,4.22,169.2071,2
2025-06-27,118536.25,118088.38,4.22,216.2638,0
2025-06-30,119303.98,118853.24,4.22,216.2638,0
2025-07-01,118298.35,117851.37,4.22,216.2638,0
2025-07-02,119122.31,118672.25,4.22,216.2638,0
2025-07-03,120294.46,119840.01,4.22,216.2638,0
2025-07-07,119388.33,118937.27,4.22,216.2638,0
2025-07-08,119455.37,119004.06,4.22,216.2638,0
2025-07-09,120300.96,119846.48,4.22,216.2638,0
2025-07-10,120127.95,119674.12,4.22,216.2638,0
2025-07-11,119857.62,119404.8,4.22,216.2638,0
2025-07-14,120292.31,119837.87,4.22,216.2638,0
2025-07-15,120402.59,119947.74,4.22,216.2638,0
2025-07-16,120525.86,120070.55,4.22,216.2638,0
2025-07-17,121501.22,121042.25,4.22,216.2638,0
2025-07-18,121384.44,120925.91,4.22,216.2638,0
2025-07-21,122013.76,121552.88,4.22,216.2638,0
2025-07-22,121382.27,120923.75,4.22,216.2638,0
2025-07-23,121916.31,121475.32,0.0,184.7648,1
2025-07-24,121897.78,121733.86,0.0,184.7648,1
2025-07-25,122101.32,122026.88,0.0,184.7648,1
2025-07-28,122250.08,122408.24,32.69,121.0116,3
2025-07-29,123975.6,122218.64,0.36,0.0,7
2025-07-30,122443.7,122382.38,0.36,98.4435,4
2025-07-31,121804.29,121733.86,0.36,98.4435,4
2025-08-01,122243.8,119335.86,0.36,167.1055,2
2025-08-04,126023.09,121537.79,3.97,111.757,3
2025-08-05,125721.09,120712.61,3.97,156.1963,2
2025-08-06,125818.83,122231.56,3.97,156.1963,2
2025-08-07,127598.09,122645.23,3.97,180.4877,1
2025-08-08,128399.28,123789.29,3.97,180.4877,1
2025-08-11,128134.37,123423.02,3.97,180.4877,1
2025-08-12,129874.04,124974.29,3.97,180.4877,1
2025-08-13,130287.95,125036.78,3.97,180.4877,1
2025-08-14,130336.12,124939.83,1.56,135.5329,2
2025-08-15,131021.01,124390.42,0.3,90.1276,3
2025-08-18,130645.8,124340.86,0.3,135.4486,2
2025-08-19,132813.57,122653.86,0.3,182.9766,1
2025-08-20,133022.99,121925.62,0.3,235.0639,0
2025-08-21,132407.12,121361.13,0.3,235.0639,0
2025-08-22,134449.82,123233.42,0.3,235.0639,0
2025-08-25,134061.97,122877.93,0.3,235.0639,0
2025-08-26,134600.26,123371.31,0.3,235.0639,0
2025-08-27,134807.12,123560.91,0.3,235.0639,0
2025-08-28,135651.0,124334.4,0.3,235.0639,0
2025-08-29,134080.78,122895.17,0.3,235.0639,0
2025-09-02,132957.17,121865.29,0.3,235.0639,0
2025-09-03,134003.2,122824.06,0.3,235.0639,0
2025-09-04,135216.13,123935.8,0.3,235.0639,0
2025-09-05,135411.23,124114.63,0.3,235.0639,0
2025-09-08,136071.76,124720.06,0.3,235.0639,0
2025-09-09,136457.27,125073.41,0.3,235.0639,0
2025-09-10,136501.93,125114.34,0.3,235.0639,0
2025-09-11,137296.45,125842.58,0.3,235.0639,0
2025-09-12,137902.91,126398.44,0.3,235.0639,0
2025-09-15,139082.93,127480.03,0.3,235.0639,0
2025-09-16,138904.7,127372.3,-0.0,141.2707,2
2025-09-17,138699.12,127118.07,-0.0,94.5093,3
2025-09-18,142338.69,128264.28,25.94,46.6794,4
2025-09-19,142332.43,129132.56,57.8,97.1913,3
2025-09-22,142412.3,129746.61,-0.0,50.2113,4
2025-09-23,141532.54,128884.79,0.0,97.4902,3
2025-09-24,141795.97,128432.33,7.73,97.883,3
2025-09-25,141849.7,127878.63,7.73,97.883,3
2025-09-26,143346.83,128404.32,77.55,0.0,6
2025-09-29,144835.17,128998.98,24.76,0.0,7
2025-09-30,145450.56,129352.33,24.76,48.5329,6
2025-10-01,148047.04,129972.84,87.35,0.7627,7
2025-10-02,147397.82,130507.16,87.35,53.3718,5
2025-10-03,148089.57,129957.75,24.36,0.0,7
2025-10-06,148178.39,130933.77,0.86,0.0,8
2025-10-07,147462.19,130244.31,32.51,46.9859,6
2025-10-08,147270.41,131737.41,17.78,0.0,8
2025-10-09,146299.28,131577.97,17.78,0.0,8
2025-10-10,142495.53,127010.34,17.78,49.7239,5
2025-10-13,145074.18,129705.67,7.98,11.8605,6
2025-10-14,147536.63,128841.7,7.98,56.6046,5
2025-10-15,147606.68,129750.91,7.98,101.2314,4
2025-10-16,144749.88,129270.45,7.98,145.7715,3
2025-10-17,146435.57,130119.34,7.98,145.7715,3
2025-10-20,148032.5,131758.95,9.02,0.0,8
2025-10-21,148761.98,131724.48,-0.0,0.3059,7
2025-10-22,148583.86,130455.45,-0.0,98.86,5
2025-10-23,149761.56,131552.12,21.09,83.1245,6
2025-10-24,151607.5,132956.87,46.46,55.0125,10
2025-10-27,153783.57,135324.73,38.95,71.5967,10
2025-10-28,154106.09,136365.36,-0.0,110.2723,10
2025-10-29,153313.34,136979.42,83.22,158.1579,7
2025-10-30,151182.12,134885.19,13.51,122.1098,10
2025-10-31,153107.83,135535.87,-0.0,69.9037,10
2025-11-03,153673.23,136184.39,-0.0,16.3864,10
2025-11-04,153336.6,133420.11,21.18,94.3736,4
2025-11-05,154218.08,134288.39,21.18,247.3959,0
2025-11-06,151345.8,131786.96,21.18,247.3959,0
2025-11-07,150774.59,131371.13,58.69,120.2245,4
2025-11-10,152814.62,134277.61,85.4,100.0441,6
2025-11-11,152568.14,133919.96,14.5,94.0127,10
2025-11-12,153186.9,133814.39,40.4,84.0419,10
2025-11-13,150236.25,131082.43,40.4,97.2766,9
2025-11-14,149157.57,131181.53,21.15,68.2335,9
2025-11-17,147264.56,130061.17,4.84,22.2816,10
2025-11-18,145576.27,128477.58,6.98,45.4073,8
2025-11-19,145580.68,129244.6,6.98,85.729,7
2025-11-20,142891.68,126185.15,6.98,98.3645,6
2025-11-21,145741.05,127133.15,6.98,122.36,5
2025-11-24,146302.82,130384.35,49.13,121.618,10
2025-11-25,148472.97,131188.0,49.13,121.618,10
2025-11-26,149056.07,132347.15,19.53,170.6148,6
2025-11-28,150461.87,133420.11,14.39,182.8701,5
2025-12-01,150036.05,132971.96,61.8,206.7292,3
2025-12-02,150965.73,134012.61,7.56,194.6923,4
2025-12-03,151378.96,134340.1,-0.0,182.8408,5
2025-12-04,151301.64,134215.13,48.84,158.7415,7
2025-12-05,151802.29,134762.38,17.45,134.6689,9
2025-12-08,151536.64,134503.85,-0.0,122.4363,10
2025-12-09,151591.15,134669.74,45.26,134.9686,9
2025-12-10,153226.6,135221.3,91.36,134.7587,9
2025-12-11,153933.58,134783.94,13.84,135.0687,9
2025-12-12,152967.58,132207.1,13.84,211.5681,3
2025-12-15,152432.33,131543.49,13.84,236.834,1
2025-12-16,152713.35,131804.2,13.84,249.611,0
2025-12-17,149882.75,129360.94,13.84,249.611,0
2025-12-18,152054.37,131235.4,13.84,249.611,0
2025-12-19,154036.28,132946.1,13.84,249.611,0
2025-12-22,154575.45,133411.49,13.84,249.611,0
2025-12-23,155299.31,134036.3,13.84,249.611,0
2025-12-24,155753.61,134428.43,13.84,249.611,0
2025-12-26,155743.63,134419.82,13.84,249.611,0
2025-12-29,154989.8,133769.14,13.84,249.611,0
2025-12-30,154630.36,133458.89,13.84,249.611,0
2025-12-31,153352.35,132355.76,13.84,249.611,0
